id,market_hash_name,avg_price
232284,Sticker | Silent Ninja (Foil),1.55
234804,Sticker | Good Luck,1.4
236852,Sticker | Pocket BBQ,0.21
237161,Sticker | The 'Nader,0.32
246561,Sticker | Luminosity Gaming | Cologne 2015,11.77
246754,Sticker | shroud | Cologne 2015,11.62
246756,Sticker | steel (Foil) | Cologne 2015,9.57
248199,Sticker | KRIMZ | Cluj-Napoca 2015,6.32
255109,Sticker | Keyd Stars (Holo) | Katowice 2015,231.48
255995,Sticker | byali (Foil) | Cluj-Napoca 2015,24.73
256006,Sticker | Fnatic (Holo) | Cologne 2014,36.71
256906,Sticker | Copenhagen Wolves | Cologne 2014,6.09
256956,Sticker | Pros Don't Fake,0.94
257375,Sticker | hazed | Cologne 2015,7.71
263840,Sticker | Team Dignitas (Holo) | Cologne 2014,1004.15
266833,Sticker | Renegades | Cologne 2015,2.34
268187,Sticker | Backstab,0.37
269116,Sticker | mousesports (Holo) | MLG Columbus 2016,36.99
270432,Sticker | Counter Logic Gaming | Katowice 2015,18.06
270495,Sticker | Ninjas in Pyjamas (Holo) | Cologne 2014,30.62
271471,Sticker | Just Trolling,0.95
272880,Sticker | chrisJ | Cologne 2015,18.11
273096,Sticker | Luminosity Gaming | Cluj-Napoca 2015,9.78
273097,Sticker | Team Liquid | Cluj-Napoca 2015,5.42
273194,Sticker | seang@res (Foil) | Cologne 2015,18.45
278368,Sticker | Counter Logic Gaming (Holo) | MLG Columbus 2016,42.5
281604,Sticker | Stay Frosty,1.15
283551,Sticker | Have Fun,0.77
283552,Sticker | Zeus | Cologne 2015,3.62
287311,Sticker | pronax (Foil) | Cluj-Napoca 2015,10.96
287312,Sticker | rallen | Cluj-Napoca 2015,8.79
287317,Sticker | Knife Club,0.8
288355,Sticker | Warowl,1.14
294145,Sticker | Bombsquad (Foil),0.7
294148,Sticker | Cloud9 (Holo) | DreamHack 2014,466.0
295313,Sticker | Merietta,0.17
300210,Sticker | Team Dignitas (Foil) | Cluj-Napoca 2015,75.22
306442,Sticker | nitr0 (Foil) | MLG Columbus 2016,29.54
312552,Sticker | Flammable (Foil),103.71
325999,Sticker | Xyp9x | Cluj-Napoca 2015,3.63
334179,Sticker | adreN | Cluj-Napoca 2015,4.99
337005,Sticker | Teamwork (Holo),1.09
345113,Sticker | LGB eSports | Katowice 2015,103.88
345114,Sticker | Aces High (Holo),3.75
345246,Sticker | Team SoloMid (Foil) | Cologne 2015,8.1
346461,Sticker | Cloud9 | Cologne 2014,11.27
350257,Sticker | Fnatic (Holo) | Katowice 2015,162.81
350532,Sticker | London Conspiracy (Holo) | Cologne 2014,158.28
355646,Sticker | Maikelele | Cologne 2015,6.77
357941,Sticker | ScreaM (Foil) | Cluj-Napoca 2015,146.71
358040,Sticker | Xyp9x | Cologne 2015,3.22
362544,Sticker | mousesports | Cluj-Napoca 2015,6.94
362545,Sticker | bondik | Cologne 2015,36.41
368684,Sticker | The Leader,0.88
375928,Sticker | Swag (Foil),55.92
388310,Sticker | nex | Cologne 2015,5.83
391113,Sticker | Team Dignitas (Holo) | DreamHack 2014,439.15
400453,Sticker | Vexed Gaming | Cluj-Napoca 2015,6.17
405890,Sticker | Ninjas in Pyjamas (Holo) | DreamHack 2014,144.26
405891,Sticker | Natus Vincere (Holo) | DreamHack 2014,268.35
405892,Sticker | Fnatic (Holo) | DreamHack 2014,306.18
411105,Sticker | Team Dignitas | Cluj-Napoca 2015,45.95
420297,Sticker | King on the Field,1198.87
427048,Sticker | Ninjas in Pyjamas (Holo) | Katowice 2015,87.51
430356,Sticker | Ninjas in Pyjamas (Foil) | Cluj-Napoca 2015,10.62
444002,Sticker | gob b | Cologne 2015,4.53
444003,Sticker | Natus Vincere | Cologne 2014,10.87
445590,Sticker | Titan | Cologne 2014,53.52
450476,Sticker | Titan | Katowice 2014,1702.09
465224,Sticker | Fnatic (Foil) | Cologne 2015,15.0
470792,Sticker | steel | Cluj-Napoca 2015,7.15
472155,Sticker | Rising Skull,1.28
472768,Sticker | Team Kinguin (Foil) | Cologne 2015,21.29
473563,Sticker | HellRaisers (Holo) | Cologne 2014,48.83
493081,Sticker | iBUYPOWER | Cologne 2014,87.45
497396,Sticker | markeloff | Cluj-Napoca 2015,10.31
498294,Sticker | Vox Eminor  | Katowice 2015,77.8
500667,Sticker | Support,0.97
511807,Sticker | Cloud9 (Holo) | MLG Columbus 2016,42.45
533882,Sticker | dupreeh | Cologne 2015,3.68
542395,Sticker | Fnatic (Foil) | Cluj-Napoca 2015,10.42
547682,Sticker | Wanna Fight,0.79
547683,Sticker | Virtus.pro (Holo) | Katowice 2015,296.93
555011,Sticker | Nelu the Bear,0.99
556556,Sticker | HellRaisers | Katowice 2014,493.76
569808,Sticker | TSM Kinguin (Holo) | Katowice 2015,91.17
569809,Sticker | Team EnVyUs (Holo) | Katowice 2015,96.75
570236,Sticker | HellRaisers (Holo) | Katowice 2015,236.52
570237,Sticker | HellRaisers | Katowice 2015,53.95
589723,Sticker | Zeus (Foil) | Cluj-Napoca 2015,27.08
950412858,Sticker | Longevity (Foil),4.06
601463,Sticker | Blood Boiler,0.82
601566,Sticker | Fnatic | Katowice 2014,383.33
606983,Sticker | f0rest (Foil) | Cologne 2015,15.74
606984,Sticker | f0rest (Foil) | Cluj-Napoca 2015,22.87
610079,Sticker | Luminosity Gaming (Foil) | Cologne 2015,43.4
610132,Sticker | Team LDLC.com (Holo) | Cologne 2014,161.59
610426,Sticker | Team Immunity | Cologne 2015,5.02
617165,Sticker | mousesports (Foil) | Cologne 2015,30.63
620912,Sticker | Fnatic (Holo) | Katowice 2014,1799.99
620913,Sticker | ESL Wolf (Foil) | Katowice 2014,546.33
621925,Sticker | Awp Country,0.95
622897,Sticker | LGB eSports | Katowice 2014,852.78
637811,Sticker | jkaem | Cluj-Napoca 2015,5.77
642853,Sticker | Epsilon eSports (Holo) | Cologne 2014,53.82
645403,Sticker | Furlan | Cluj-Napoca 2015,18.0
652521,Sticker | Lucky 13,0.4
654689,Sticker | MSL | Cluj-Napoca 2015,29.19
658661,Sticker | Copenhagen Wolves (Holo) | Cologne 2014,58.59
662385,Sticker | Happy (Foil) | Cluj-Napoca 2015,32.42
669585,Sticker | nex | Cluj-Napoca 2015,6.23
669586,Sticker | chrisJ | Cluj-Napoca 2015,7.3
673069,Sticker | seized (Foil) | Cluj-Napoca 2015,12.64
673233,Sticker | karrigan (Foil) | Cluj-Napoca 2015,14.77
674103,Sticker | allu | Cluj-Napoca 2015,3.89
675958,Sticker | Hyper (Foil) | Cologne 2015,18.46
682803,Sticker | Cloud9 (Holo) | Cologne 2014,83.5
684712,Sticker | SmithZz | Cologne 2015,10.71
686136,Sticker | Luminosity Gaming (Foil) | Cluj-Napoca 2015,22.51
686288,Sticker | Virtus.Pro (Foil) | Cologne 2015,12.27
687107,Sticker | T On Cat,1.05
693286,Sticker | Robo,1.04
693287,Sticker | Witchcraft,1.0
693288,Sticker | Zombie Lover,0.86
696972,Sticker | RpK | Cologne 2015,8.13
701204,Sticker | Natus Vincere (Holo) | Cologne 2014,85.22
703634,Sticker | Vox Eminor (Holo) | Katowice 2015,1510.35
708406,Sticker | MLG (Foil) | MLG Columbus 2016,61.02
708407,Sticker | JW (Foil) | MLG Columbus 2016,10.7
709228,Sticker | Virtus.Pro (Foil) | Cluj-Napoca 2015,9.9
710241,Sticker | CT in Banana,1.1
710600,Sticker | Bomb Doge,1.13
711520,Sticker | WorldEdit | Cologne 2015,9.9
714536,Sticker | Eco Rush,0.3
715795,Sticker | pyth (Foil) | MLG Columbus 2016,7.1
719083,Sticker | Stupid Banana (Foil),36.23
726719,Sticker | 3DMAX (Holo) | Katowice 2015,226.98
727707,Sticker | Doomed,1.1
736552,Sticker | Titan (Holo) | Cologne 2014,132.12
738274,Sticker | dAT team | Cologne 2014,7.59
741649,Sticker | Luck Skill (Foil),4.0
742570,Sticker | London Conspiracy | Cologne 2014,28.8
758413,Sticker | Fnatic | Cologne 2014,6.03
764326,Sticker | Titan (Holo) | Katowice 2015,561.77
775294,Sticker | Hiko | Cluj-Napoca 2015,3.45
776122,Sticker | My Little Friend,0.91
789529,Sticker | fox (Foil) | Cluj-Napoca 2015,10.05
792456,Sticker | Xizt | Cluj-Napoca 2015,3.67
797977,Sticker | seized (Foil) | MLG Columbus 2016,8.81
798246,Sticker | SmithZz (Foil) | Cologne 2015,19.38
800954,Sticker | Maikelele (Foil) | Cologne 2015,12.97
810540,Sticker | Cloud9 (Foil) | Cluj-Napoca 2015,24.41
821880,Sticker | FalleN | Cluj-Napoca 2015,9.1
826966,Sticker | ESL (Foil) | Cologne 2015,8.38
834677,Sticker | Headless Chicken,1.06
834678,Sticker | SAS Chicken,0.92
836707,Sticker | KRIMZ (Foil) | Cluj-Napoca 2015,18.28
837832,Sticker | G2 Esports (Holo) | MLG Columbus 2016,27.55
846367,Sticker | Happy (Foil) | Cologne 2015,19.61
846625,Sticker | kennyS (Foil) | MLG Columbus 2016,62.8
854353,Sticker | Pandamonium,0.91
861613,Sticker | gob b | Cluj-Napoca 2015,8.87
870076,Sticker | karrigan (Foil) | MLG Columbus 2016,13.04
884766,Sticker | Ex6TenZ (Foil) | MLG Columbus 2016,9.22
891218,Sticker | 3DMAX (Foil) | Katowice 2015,300.22
891219,Sticker | LGB eSports (Holo) | Katowice 2015,400.0
896794,Sticker | iBUYPOWER (Holo) | Cologne 2014,288.26
901298,Sticker | Howling Dawn,1245.27
905095,Sticker | Titan (Foil) | Cluj-Napoca 2015,130.61
908106,Sticker | DreamHack Winter 2014 (Foil),88.61
948702,Sticker | olofmeister (Foil) | MLG Columbus 2016,14.68
972817,Sticker | Team EnVyUs (Foil) | Katowice 2015,108.21
989915,Sticker | Titan (Foil) | Cologne 2015,124.76
995262,Sticker | peet (Foil) | Cologne 2015,11.34
999213,Sticker | mousesports (Foil) | MLG Columbus 2016,30.43
1007602,Sticker | coldzera (Foil) | Cologne 2015,16.99
1022835,Sticker | G2 Esports (Foil) | Cluj-Napoca 2015,19.06
1027047,Sticker | GruBy | Cluj-Napoca 2015,8.11
1051525,Sticker | PENTA Sports (Holo) | Katowice 2015,68.63
4535537993,Sticker | Coiled Strike,0.45
15248824184,Sticker | es3tag (Holo) | Rio 2022,1.03
15249547859,Sticker | Aleksib (Gold) | Rio 2022,13.37
31805600163,Charm: Titeenium AWP,0.0
15265648449,Sticker | TeSeS (Gold) | Rio 2022,2.8
31820391803,Charm: Hot Hands,0.0
15348588329,Sticker | sjuush (Gold) | Rio 2022,3.13
31843142539,Charm: Glamour Shot,0.0
15362530244,Sticker | iM (Gold) | Rio 2022,14.24
14645595298,Sticker | KSCERATO (Holo) | Rio 2022,1.52
1822089,Sticker | pashaBiceps (Gold) | Cologne 2015,0.0
1825039,Sticker | FNS (Gold) | Cluj-Napoca 2015,0.0
1845284,Sticker | Xyp9x (Foil) | Cologne 2015,10.55
1852889,Sticker | kennyS (Gold) | Cologne 2015,0.0
1863672,Sticker | rain (Gold) | Cluj-Napoca 2015,0.0
1904031,Sticker | tarik (Foil) | Cluj-Napoca 2015,39.98
1911728,Sticker | denis (Gold) | MLG Columbus 2016,0.0
555010,Sticker | Renegades (Foil) | Cologne 2015,6.39
580968,Sticker | Merietta(Holo),0.0
586274,Sticker | Ninjas in Pyjamas | Katowice 2014,496.51
844812,Sticker | DavCost (Foil) | Cologne 2015,8.66
697890,Sticker | FaZe Clan (Gold) | MLG Columbus 2016,0.0
700093,Sticker | Edward (Foil) | Cologne 2015,16.2
700385,Sticker | Team eBettle (Foil) | Cologne 2015,7.14
701234,Sticker | WorldEdit | Cluj-Napoca 2015,9.99
702392,Sticker | karrigan (Gold) | Cologne 2015,0.0
702842,Sticker | Hard Cluck Life(Holo),0.0
708408,Sticker | Team EnVyUs (Foil) | MLG Columbus 2016,22.95
709225,Sticker | jdm64 (Foil) | Cluj-Napoca 2015,18.2
713414,Sticker | arya (Foil) | MLG Columbus 2016,11.34
717012,Sticker | jdm64 (Gold) | Cologne 2015,0.0
720752,Sticker | Fnatic (Gold) | Katowice 2015,0.0
721221,Sticker | EliGE (Gold) | Cluj-Napoca 2015,0.0
726099,Sticker | Zeus (Gold) | Cologne 2015,0.0
726561,Sticker | dennis (Gold) | MLG Columbus 2016,0.0
726646,Sticker | GuardiaN (Foil) | MLG Columbus 2016,16.7
729181,Sticker | Team Dignitas (Gold) | Cluj-Napoca 2015,0.0
729183,Sticker | kennyS (Gold) | Cluj-Napoca 2015,0.0
730673,Sticker | wayLander (Foil) | MLG Columbus 2016,6.5
734340,Sticker | chrisJ (Gold) | MLG Columbus 2016,0.0
738575,Sticker | adreN (Foil) | Cluj-Napoca 2015,13.5
751869,Sticker | Kjaerbye (Gold) | Cluj-Napoca 2015,0.0
752458,Sticker | shroud (Foil) | Cologne 2015,60.4
855842,Sticker | coldzera (Foil) | Cluj-Napoca 2015,25.38
857168,Sticker | SmithZz (Gold) | MLG Columbus 2016,0.0
872081,Sticker | flamie (Foil) | MLG Columbus 2016,17.04
878707,Sticker | MTS GameGod Wolf (Holo) | Cologne 2014,90.45
884842,Sticker | fox (Foil) | Cologne 2015,15.31
888045,Sticker | The Pro(Foil),0.0
890087,Sticker | DavCost (Gold) | Cologne 2015,0.0
890088,Sticker | Flipsid3 Tactics (Gold) | Cologne 2015,0.0
890090,Sticker | mousesports (Gold) | Cologne 2015,0.0
908104,Sticker | Ninjas in Pyjamas (Gold) | DreamHack 2014,0.0
908105,Sticker | Virtus.Pro (Gold) | DreamHack 2014,0.0
919159,Sticker | KRIMZ (Gold) | MLG Columbus 2016,0.0
942235,Sticker | fox (Gold) | MLG Columbus 2016,0.0
944642,Sticker | pashaBiceps (Gold) | MLG Columbus 2016,0.0
947241,Sticker | Boom(Holo),0.0
962000,Sticker | KRIMZ (Gold) | Cologne 2015,0.0
967747,Sticker | FNS | Cluj-Napoca 2015,14.1
988650,Sticker | aizy (Foil) | MLG Columbus 2016,7.73
1028428,Sticker | Team LDLC.com (Holo) | Katowice 2014,1571.8
1028466,Sticker | Hiko (Foil) | MLG Columbus 2016,28.87
1072220,Sticker | RpK (Gold) | MLG Columbus 2016,0.0
1091514,Sticker | Mountain,0.0
1573400,Sticker | Stewie2K (Foil) | MLG Columbus 2016,69.41
1575161,Sticker | GuardiaN (Gold) | Cluj-Napoca 2015,0.0
1576918,Sticker | Snax (Foil) | Cologne 2015,23.24
1581620,Sticker | hazed (Gold) | MLG Columbus 2016,0.0
1583002,Sticker | boltz | Cologne 2015,25.92
1592250,Sticker | EliGE (Gold) | MLG Columbus 2016,0.0
1599802,Sticker | DEVIL (Foil) | MLG Columbus 2016,18.4
1600233,Sticker | bondik (Gold) | MLG Columbus 2016,0.0
1601622,Sticker | pashaBiceps (Gold) | Cluj-Napoca 2015,0.0
1603150,Sticker | Snax (Gold) | Cologne 2015,0.0
1607520,Sticker | nex (Gold) | MLG Columbus 2016,0.0
1610812,Sticker | EliGE (Foil) | Cluj-Napoca 2015,30.01
1633140,Sticker | Counter Logic Gaming (Gold) | Katowice 2015,0.0
1634092,Sticker | fnx (Foil) | MLG Columbus 2016,21.19
1643422,Sticker | rallen (Foil) | Cologne 2015,9.26
1655042,Sticker | Skadoodle (Foil) | Cluj-Napoca 2015,58.22
1662690,Sticker | fox (Gold) | Cluj-Napoca 2015,0.0
1670803,Sticker | GuardiaN (Foil) | Cluj-Napoca 2015,16.58
1672939,Sticker | f0rest (Gold) | MLG Columbus 2016,0.0
1676780,Sticker | Dosia (Gold) | MLG Columbus 2016,0.0
1677842,Sticker | dennis (Foil) | Cluj-Napoca 2015,10.26
1679471,Sticker | fnx (Gold) | MLG Columbus 2016,0.0
1693257,Sticker | jasonR (Gold) | MLG Columbus 2016,0.0
1936998,Sticker | DEVIL (Gold) | MLG Columbus 2016,0.0
1962319,Sticker | Kjaerbye | Cluj-Napoca 2015,18.76
1996571,Sticker | f0rest (Gold) | Cluj-Napoca 2015,0.0
2001491,Sticker | GeT_RiGhT (Gold) | Cologne 2015,0.0
2008894,Sticker | fer (Gold) | Cluj-Napoca 2015,0.0
2073302,Sticker | 3DMAX | Katowice 2014,461.8
2116641,Sticker | WorldEdit (Gold) | Cluj-Napoca 2015,0.0
2119501,Sticker | seized (Gold) | Cluj-Napoca 2015,0.0
2136443,Sticker | B1ad3 (Foil) | Cluj-Napoca 2015,25.52
2155708,Sticker | rain (Gold) | MLG Columbus 2016,0.0
2207448,Sticker | Team LDLC.com (Gold) | DreamHack 2014,0.0
2313094,Sticker | Furlan (Gold) | Cluj-Napoca 2015,0.0
2313095,Sticker | Vexed Gaming (Gold) | Cluj-Napoca 2015,0.0
2323982,Sticker | seized (Foil) | Cologne 2015,6.87
2346766,Sticker | jkaem (Gold) | Cluj-Napoca 2015,0.0
2356820,Sticker | Zeus (Gold) | Cluj-Napoca 2015,0.0
2394776,Sticker | NBK- (Gold) | Cluj-Napoca 2015,0.0
2400159,Sticker | Ex6TenZ (Gold) | Cologne 2015,0.0
1421058955,Sticker | Renegades (Gold) | Boston 2018,0.0
1421058956,Sticker | mir (Gold) | Boston 2018,104.11
14319231920,Sticker | Staehr (Gold) | Rio 2022,4.86
1425389788,Sticker | USTILO (Foil) | Boston 2018,12.03
1425414897,Sticker | chrisJ (Gold) | Boston 2018,150.78
1425462138,Sticker | Misfits Gaming (Gold) | Boston 2018,0.0
1425462139,Sticker | seang@res (Gold) | Boston 2018,1799.0
1425462140,Sticker | Flipsid3 Tactics (Gold) | Boston 2018,0.0
1425493583,Sticker | STYKO (Gold) | Boston 2018,0.0
1425631498,Sticker | KrizzeN (Gold) | Boston 2018,0.0
1425649385,Sticker | xms (Gold) | Boston 2018,0.0
1425669166,Sticker | FaZe Clan (Gold) | Boston 2018,0.0
1425669167,Sticker | Team Liquid (Gold) | Boston 2018,0.0
1425669169,Sticker | nitr0 (Gold) | Boston 2018,0.0
1425777029,Sticker | electronic (Gold) | Boston 2018,344.38
1425810568,Sticker | Calyx (Gold) | Boston 2018,0.0
1425830444,Sticker | qikert (Gold) | Boston 2018,92.05
1425874217,Sticker | mou (Gold) | Boston 2018,108.94
1425886953,Sticker | NiKo (Gold) | Boston 2018,1018.33
1425926578,Sticker | hutji (Gold) | Boston 2018,81.39
1425949146,Sticker | Spiidi (Gold) | Boston 2018,0.0
1425962612,Sticker | buster (Gold) | Boston 2018,64.78
1425990965,Sticker | AZR (Gold) | Boston 2018,109.58
1426041523,Sticker | jmqa (Gold) | Boston 2018,0.0
1426051010,Sticker | RpK (Gold) | Boston 2018,0.0
1426166706,Sticker | chopper (Gold) | Boston 2018,184.08
1426213117,Sticker | NAF (Gold) | Boston 2018,0.0
1426213922,Sticker | BIG (Foil) | Boston 2018,12.07
1430828796,Sticker | Hobbit (Gold) | Boston 2018,0.0
1430852548,Sticker | k0nfig (Gold) | Boston 2018,127.33
1430909744,Sticker | TaZ (Gold) | Boston 2018,95.52
1430924462,Sticker | gla1ve (Gold) | Boston 2018,160.07
15054285469,Sticker | Krimbo (Holo) | Rio 2022,1.14
15083825084,Sticker | Twistzz (Holo) | Rio 2022,2.19
15092961809,Sticker | TACO (Holo) | Rio 2022,1.73
15107915109,Sticker | lauNX (Gold) | Rio 2022,2.8
15122179999,Sticker | FASHR (Holo) | Rio 2022,0.5
15125610719,Sticker | sh1ro (Holo) | Rio 2022,2.27
15132464454,Sticker | BUDA (Holo) | Rio 2022,3.75
15194821764,Sticker | chopper (Gold) | Rio 2022,3.15
15202919404,Sticker | sdy (Holo) | Rio 2022,1.16
15254698359,Sticker | w0nderful (Gold) | Rio 2022,15.58
15302898869,Sticker | SunPayus (Gold) | Rio 2022,4.59
15354628309,Sticker | Patsi (Gold) | Rio 2022,3.55
15381920459,Sticker | S1ren (Gold) | Rio 2022,3.87
15399716369,Sticker | magixx (Gold) | Rio 2022,3.49
15447631964,Sticker | Krimbo (Gold) | Rio 2022,7.53
15593018815,Sticker | frozen (Holo) | Rio 2022,1.38
15620313045,Sticker | degster (Holo) | Rio 2022,1.42
15671637400,Sticker | sdy (Gold) | Rio 2022,7.34
15687262435,Sticker | Infinite Triangle (Holo),3.0
15738337500,Sticker | electronic (Gold) | Rio 2022,5.79
15774570691,Sticker | fer (Gold) | Rio 2022,6.18
15809585472,Sticker | Hidden Hero (Foil),2.47
15874345174,Sticker | ZywOo (Holo) | Rio 2022,3.96
15947386104,Sticker | NEOFRAG (Gold) | Rio 2022,4.71
16103791415,Sticker | siuhy (Gold) | Rio 2022,6.13
17019273596,Sticker | max (Gold) | Rio 2022,53.79
17218070316,Sticker | FlameZ (Gold) | Rio 2022,7.1
17949003350,Sticker | sinnopsyy (Gold) | Rio 2022,4.51
18106511040,Sticker | Keoz (Gold) | Rio 2022,3.78
18312420620,Sticker | KRIMZ | Paris 2023,0.03
18317984090,Sticker | skullz | Paris 2023,0.03
18317984325,Sticker | OG | Paris 2023,0.03
18317984620,Sticker | ANNIHILATION | Paris 2023,0.03
18317984640,Sticker | felps (Glitter) | Paris 2023,0.03
18330972400,Sticker | Team Liquid (Holo) | Paris 2023,0.88
18330972430,Sticker | Ninjas in Pyjamas (Holo) | Paris 2023,0.55
18330972440,Sticker | Bad News Eagles (Holo) | Paris 2023,0.27
18330972490,Sticker | broky (Glitter) | Paris 2023,0.03
18330972550,Sticker | rain (Glitter) | Paris 2023,0.03
18334221410,Sticker | Fnatic (Holo) | Paris 2023,1.3
18348048100,Sticker | SunPayus (Glitter) | Paris 2023,0.03
20432139692,Sticker | NertZ (Gold) | Paris 2023,0.98
30477415,Sticker | Team LDLC.com (Foil) | Katowice 2014,1000.0
95421266,Sticker | Natus Vincere (Foil) | Katowice 2014,1000.0
134888159,Sticker | mousesports (Foil) | Katowice 2014,1000.0
1430960984,Sticker | EliGE (Gold) | Boston 2018,0.0
1431548385,Sticker | SicK (Gold) | Boston 2018,0.0
1431620662,Sticker | USTILO (Gold) | Boston 2018,0.0
1431780376,Sticker | Snax (Gold) | Boston 2018,260.11
1431948441,Sticker | jdm64 (Gold) | Boston 2018,345.0
1431971500,Sticker | LEGIJA (Gold) | Boston 2018,484.64
1432203916,Sticker | v4lde (Gold) | Boston 2018,0.0
1432732428,Sticker | Dosia (Gold) | Boston 2018,0.0
1432955090,Sticker | pashaBiceps (Gold) | Boston 2018,0.0
1433887568,Sticker | fnx (Gold) | Boston 2018,0.0
1435108344,Sticker | device (Gold) | Boston 2018,547.09
1435257131,Sticker | Lekr0 (Gold) | Boston 2018,1254.31
1436379565,Sticker | 100 Thieves (Foil) | Boston 2018,0.0
1436575948,Sticker | nex (Gold) | Boston 2018,0.0
23330590,Sticker | WorldEdit (Foil) | Cluj-Napoca 2015,23.2
23527733,Sticker | SmithZz (Gold) | Cologne 2015,0.0
23942988,Sticker | RpK (Gold) | Cologne 2015,0.0
24145993,Sticker | rallen (Gold) | Cluj-Napoca 2015,0.0
25368790,Sticker | Mountain (Foil),0.0
25759078,Sticker | Vox Eminor (Foil) | Cologne 2014,0.0
26078358,Sticker | iBUYPOWER (Foil) | Cologne 2014,0.0
26315027,Sticker | bondik (Gold) | Cluj-Napoca 2015,0.0
26555924,Sticker | HellRaisers (Foil) | Cologne 2014,0.0
26573322,Sticker | bondik (Gold) | Cologne 2015,0.0
26652661,Sticker | Titan (Gold) | Katowice 2015,0.0
27945751,Sticker | FugLy (Gold) | Cluj-Napoca 2015,0.0
29706043,Sticker | WorldEdit (Gold) | Cologne 2015,0.0
30762993,Sticker | James (Gold) | Cologne 2015,0.0
34406122,Sticker | ScreaM (Gold) | MLG Columbus 2016,0.0
35107026,Sticker | arya (Gold) | MLG Columbus 2016,0.0
1552347392,Sticker | JUGi (Gold) | London 2018,77.48
1552802189,Sticker | woxic (Gold) | London 2018,113.85
1553007506,Sticker | DD (Gold) | London 2018,0.0
1554823955,Sticker | yay (Gold) | London 2018,135.09
1555183025,Sticker | paz (Gold) | London 2018,110.26
1555556510,Sticker | device (Gold) | London 2018,639.66
1556708234,Sticker | AZR (Gold) | London 2018,0.0
1557074243,Sticker | cajunb (Gold) | London 2018,77.4
1558427420,Sticker | Dima (Gold) | London 2018,115.0
1558770530,Sticker | USTILO (Gold) | London 2018,68.38
1559148566,Sticker | aizy (Gold) | London 2018,0.0
1559450393,Sticker | Nifty (Gold) | London 2018,173.47
1561189778,Sticker | ANGE1 (Gold) | London 2018,86.56
1564510775,Sticker | shox (Gold) | London 2018,113.96
1564510778,Sticker | G2 Esports (Gold) | London 2018,0.0
67851379,Sticker | Copenhagen Wolves (Gold) | DreamHack 2014,0.0
69403605,Sticker | London Conspiracy (Gold) | DreamHack 2014,0.0
87846537,Sticker | GruBy (Gold) | Cluj-Napoca 2015,0.0
126292005,Sticker | kennyS (Gold) | MLG Columbus 2016,0.0
158911812,Sticker | Coutdown (Holo),0.0
159669637,Sticker | All-Stars Orange (Holo),0.0
159669638,Sticker | All-Stars Blue (Holo),0.0
328551457,Sticker | disco doplan (Foil) | Atlanta 2017,12.8
330721137,Sticker | fox (Foil) | Atlanta 2017,39.29
353850738,Sticker | olofmeister (Foil) | Atlanta 2017,73.94
444419900,Sticker | PGL (Gold) | Krakow 2017,0.0
444419901,Sticker | Virtus.Pro (Gold) | Krakow 2017,0.0
444419902,Sticker | Vega Squadron (Gold) | Krakow 2017,0.0
444419903,Sticker | pashaBiceps (Gold) | Krakow 2017,0.0
446833086,Sticker | Flipsid3 Tactics (Gold) | Krakow 2017,0.0
446833087,Sticker | Fnatic (Gold) | Krakow 2017,0.0
446833088,Sticker | B1ad3 (Gold) | Krakow 2017,650.0
452089656,Sticker | mousesports (Gold) | Krakow 2017,0.0
452089658,Sticker | allu (Gold) | Krakow 2017,235.0
1566784235,Sticker | FaZe Clan (Gold) | London 2018,0.0
1567173635,Sticker | Kjaerbye (Gold) | London 2018,211.06
1567188110,Sticker | bodyy (Gold) | London 2018,108.44
1567208441,Sticker | FalleN (Gold) | London 2018,164.04
1567322084,Sticker | NAF (Gold) | London 2018,0.0
1567372718,Sticker | chopper (Gold) | London 2018,321.34
1567435676,Sticker | somebody (Gold) | London 2018,0.0
1567822205,Sticker | ISSAA (Gold) | London 2018,0.0
1568005888,Sticker | Calyx (Gold) | London 2018,138.76
1568125488,Sticker | Skadoodle (Gold) | London 2018,292.59
1568184818,Sticker | EliGE (Gold) | London 2018,0.0
452089660,Sticker | FaZe Clan (Gold) | Krakow 2017,0.0
452105336,Sticker | byali (Gold) | Krakow 2017,0.0
453656226,Sticker | chrisJ (Gold) | Krakow 2017,233.0
453800245,Sticker | Gambit (Gold) | Krakow 2017,0.0
453800247,Sticker | oskar (Gold) | Krakow 2017,1091.06
453880094,Sticker | Hobbit (Gold) | Krakow 2017,490.62
453891984,Sticker | NiKo (Gold) | Krakow 2017,1000.0
32025968830,Sticker | Bolt Charge (Foil),3.49
32043186710,Sticker | Boom Epicenter (Glitter),0.21
32098776278,Sticker | Bolt Energy (Foil),1.69
32113707670,Sticker | Bolt Strike (Foil),2.58
453954210,Sticker | Kjaerbye (Gold) | Krakow 2017,415.33
453954211,Sticker | Astralis (Gold) | Krakow 2017,0.0
453954212,Sticker | SK Gaming (Gold) | Krakow 2017,0.0
454316320,Sticker | Immortals (Gold) | Krakow 2017,0.0
454316321,Sticker | LUCAS1 (Gold) | Krakow 2017,328.94
454530576,Sticker | kNgV- (Gold) | Krakow 2017,272.96
454657904,Sticker | Cloud9 (Gold) | Krakow 2017,0.0
454657905,Sticker | BIG (Gold) | Krakow 2017,0.0
454657908,Sticker | nex (Gold) | Krakow 2017,799.01
454806897,Sticker | North (Foil) | Krakow 2017,29.03
456624236,Sticker | boltz (Gold) | Krakow 2017,274.85
456908675,Sticker | olofmeister (Gold) | Krakow 2017,1500.0
